id,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,cat13,cat14,cat15,cat16,cat17,cat18,cat19,cat20,cat21,cat22,cat23,cat24,cat25,cat26,cat27,cat28,cat29,cat30,cat31,cat32,cat33,cat34,cat35,cat36,cat37,cat38,cat39,cat40,cat41,cat42,cat43,cat44,cat45,cat46,cat47,cat48,cat49,cat50,cat51,cat52,cat53,cat54,cat55,cat56,cat57,cat58,cat59,cat60,cat61,cat62,cat63,cat64,cat65,cat66,cat67,cat68,cat69,cat70,cat71,cat72,cat73,cat74,cat75,cat76,cat77,cat78,cat79,cat80,cat81,cat82,cat83,cat84,cat85,cat86,cat87,cat88,cat89,cat90,cat91,cat92,cat93,cat94,cat95,cat96,cat97,cat98,cat99,cat100,cat101,cat102,cat103,cat104,cat105,cat106,cat107,cat108,cat109,cat110,cat111,cat112,cat113,cat114,cat115,cat116,cont1,cont2,cont3,cont4,cont5,cont6,cont7,cont8,cont9,cont10,cont11,cont12,cont13,cont14,loss
2103,A,B,A,B,B,A,A,A,B,B,A,B,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,B,D,D,A,A,C,B,C,B,A,A,A,A,A,C,B,E,E,G,E,R,L,I,A,B,H,E,G,I,F,BI,DW,C,U,S,A,M,HX,0.637419,0.422197,0.280933,0.761209,0.696981,0.646468,0.411042,0.5245,0.64873,0.79139,0.4922,0.500382,0.689974,0.296413,976.67
2104,A,B,B,B,A,B,A,B,B,B,B,B,A,A,A,A,A,B,A,A,A,A,B,B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,B,A,A,A,A,A,A,A,A,A,D,B,D,B,D,B,B,C,B,B,D,A,A,B,G,H,D,D,D,E,C,A,P,F,M,D,A,G,H,H,F,B,BI,CO,G,AK,AS,E,K,HV,0.540916,0.681761,0.634224,0.493605,0.372405,0.372125,0.391598,0.48864,0.45391,0.48889,0.718299,0.705111,0.339244,0.470818,5904.61
2107,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,D,B,B,D,D,B,B,C,B,B,B,A,A,A,A,A,D,B,E,E,A,A,S,I,A,A,A,E,E,F,F,I,AS,EB,A,J,Q,E,J,GK,0.597726,0.555782,0.54977,0.74604,0.752295,0.542295,0.45781,0.54236,0.66201,0.58257,0.415029,0.40609,0.351299,0.381782,916.97
2109,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,B,D,D,D,B,C,B,D,B,A,A,A,A,A,D,D,C,E,C,D,T,A,A,A,A,G,D,G,K,K,BI,CS,A,N,L,E,P,HJ,0.513457,0.620805,0.230975,0.652072,0.281143,0.724042,0.584708,0.87954,0.521,0.61459,0.396226,0.387819,0.78245,0.602138,1475.18
2110,B,A,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,B,A,D,B,B,D,D,B,D,C,B,C,B,A,A,A,A,A,D,D,E,E,G,E,R,I,A,A,B,G,F,H,I,F,BI,BT,A,AS,AX,F,O,HK,0.682905,0.422197,0.527991,0.432728,0.534484,0.58992,0.444613,0.57187,0.73271,0.75234,0.569745,0.594646,0.768525,0.727184,1276.07
2111,A,B,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,B,A,D,B,B,D,D,B,A,C,B,D,B,D,A,A,A,A,D,F,C,E,A,C,T,L,C,A,A,K,E,H,K,G,BO,EL,A,E,AD,A,P,JL,0.545233,0.007501,0.049453,0.364302,0.288217,0.606315,0.227299,0.36083,0.61353,0.71775,0.434083,0.424625,0.810511,0.824466,3057.69
2112,A,B,A,B,A,A,A,A,B,A,B,B,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,B,C,B,A,B,A,A,A,A,A,D,D,C,E,C,A,J,L,I,A,A,L,M,F,E,H,BI,CL,C,J,K,A,G,MG,0.280167,0.488789,0.484196,0.873871,0.281143,0.337681,0.873391,0.2732,0.37065,0.5,0.94945,0.944062,0.137051,0.387524,6878.52
2121,A,B,B,A,A,A,A,A,B,B,B,B,B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,B,A,D,B,C,B,D,B,B,C,B,B,D,A,A,B,C,A,D,D,D,E,C,A,P,M,Q,A,A,E,E,I,F,B,BI,BT,A,AR,AE,A,K,DF,0.478678,0.199504,0.440642,0.267727,0.422268,0.290374,0.373185,0.26847,0.39447,0.37493,0.275431,0.270746,0.310026,0.415019,5212.81
2123,A,A,A,A,A,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,B,B,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,B,A,A,A,A,D,B,B,D,D,B,B,C,B,B,B,A,A,A,C,A,D,D,D,E,E,A,P,M,A,C,A,D,E,K,H,B,AB,C,A,K,BM,I,M,CK,0.325401,0.422197,0.592681,0.473202,0.758711,0.201125,0.262345,0.24564,0.30859,0.21983,0.199654,0.214808,0.351299,0.365632,1193.75
2130,A,A,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,B,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,B,C,B,D,B,D,A,A,A,A,D,D,C,E,A,C,T,B,A,A,C,K,H,F,H,G,BI,BP,A,AL,BM,E,P,LY,0.899689,0.555782,0.484196,0.594598,0.794794,0.808958,0.511502,0.72299,0.94438,0.8351,0.933174,0.926619,0.848129,0.701481,1178.49
2134,B,A,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,B,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,B,C,B,D,B,A,A,A,A,A,D,D,C,E,C,D,T,I,A,A,B,F,F,F,I,E,BI,CL,A,N,J,N,M,GS,0.491714,0.737068,0.855403,0.336414,0.422268,0.648616,0.689261,0.53642,0.46853,0.64056,0.678924,0.682413,0.592264,0.601936,3895.14
2138,B,B,A,A,A,A,A,A,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,B,C,B,B,B,A,A,A,B,H,C,D,D,E,C,A,P,F,G,A,A,G,H,H,F,B,BI,EG,A,U,AE,A,K,HK,0.54667,0.620805,0.692825,0.327354,0.87101,0.364464,0.39101,0.26847,0.46226,0.50556,0.705501,0.692256,0.345247,0.296941,858.93
2141,B,B,A,A,A,A,A,A,B,B,B,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,D,B,B,D,D,B,B,A,B,D,B,A,A,A,G,H,D,B,C,E,C,D,T,I,Q,A,A,G,E,I,L,K,BI,DC,A,AR,AX,A,Q,HG,0.321594,0.199504,0.201309,0.402922,0.281143,0.441815,0.339008,0.61229,0.34365,0.38016,0.341813,0.335036,0.704052,0.41487,1606.37
2146,A,B,A,A,A,A,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,D,B,C,B,A,B,A,A,A,A,A,D,B,A,E,E,A,E,L,G,A,A,D,E,I,G,H,BI,AX,A,J,H,A,I,CP,0.132697,0.078346,0.592681,0.300956,0.281143,0.233061,0.576898,0.44106,0.21093,0.20861,0.236847,0.233382,0.164288,0.390283,1200.77
2148,A,B,A,A,B,B,B,A,B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,B,C,B,B,B,A,B,A,B,H,D,D,D,E,C,A,P,F,G,A,C,E,F,H,F,B,BI,BT,A,AX,AX,E,K,DP,0.497513,0.737068,0.54977,0.452887,0.499798,0.350956,0.363768,0.58354,0.44352,0.39599,0.341813,0.352251,0.339244,0.326937,8422.97
2149,B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,D,B,B,D,D,B,B,C,B,D,B,A,A,A,A,A,C,D,C,E,E,D,T,I,A,A,B,E,E,I,K,K,BI,CQ,A,AN,AJ,A,P,DJ,0.268622,0.620805,0.592681,0.354893,0.397069,0.36993,0.320813,0.40028,0.33237,0.3148,0.348867,0.345316,0.592264,0.264572,1215.5
2154,B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,D,B,B,D,D,D,B,C,B,B,B,A,A,A,G,H,D,D,E,E,E,A,S,J,A,A,B,E,E,I,K,I,AB,BC,A,A,N,A,O,DJ,0.217552,0.199504,0.397983,0.52423,0.281143,0.336105,0.304587,0.34987,0.31945,0.22755,0.275431,0.270746,0.503333,0.400423,967.21
2157,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,A,A,D,B,B,C,B,C,B,A,B,B,B,A,A,A,G,H,D,B,D,E,A,A,P,I,A,A,A,H,F,G,E,B,AB,CL,A,F,BC,F,I,HX,0.606064,0.555782,0.215772,0.775744,0.281143,0.433999,0.415949,0.46477,0.46853,0.56627,0.453334,0.443374,0.282249,0.745605,3600.59
2158,B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,B,A,A,A,D,B,B,D,D,B,B,A,B,B,B,A,A,A,G,H,D,D,D,E,E,A,P,O,A,A,C,C,D,I,G,B,BI,CL,A,E,K,A,K,BX,0.360665,0.785784,0.939453,0.918784,0.90528,0.330356,0.304587,0.64027,0.37065,0.39599,0.239678,0.236124,0.348267,0.810084,1315.46
2159,B,A,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,B,A,A,A,A,A,A,A,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,B,C,B,D,B,D,A,A,B,H,D,B,C,E,G,C,T,F,A,A,C,P,F,E,H,G,BI,CL,A,U,L,F,P,MP,0.893784,0.245921,0.094942,0.722125,0.281143,0.891879,0.574053,0.80058,0.93383,0.7877,0.880469,0.871011,0.822493,0.296724,3898.16
2162,B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,B,C,B,D,B,A,A,A,A,A,D,B,C,E,A,D,T,I,A,A,A,I,D,E,K,K,BI,EB,C,AR,Y,A,Q,KW,0.703859,0.299102,0.201309,0.614134,0.534484,0.899246,0.68523,0.65122,0.64296,0.79504,0.550529,0.590961,0.873618,0.42115,2754.22
2167,A,A,B,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,D,B,D,B,B,C,B,B,B,A,A,B,A,A,D,D,D,E,C,A,P,K,A,A,B,E,F,H,G,B,BI,EL,A,E,AK,J,K,DK,0.472892,0.681761,0.61366,0.215482,0.281143,0.340845,0.380952,0.3128,0.39849,0.41743,0.359572,0.352251,0.351299,0.816539,7386.44
2171,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,D,B,B,D,D,D,B,D,B,D,B,A,A,A,B,H,C,D,C,E,E,D,T,F,A,A,B,E,E,I,K,K,BI,C,A,J,BK,A,O,GK,0.296829,0.488789,0.527991,0.222469,0.295397,0.426791,0.363175,0.34987,0.33611,0.42828,0.396226,0.387819,0.624025,0.379031,1973.47
2175,A,B,A,A,A,A,A,A,B,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,B,A,A,C,B,B,B,A,A,A,A,A,C,D,D,E,C,A,P,L,I,A,A,E,F,H,F,B,BI,CS,A,AS,AE,A,K,DJ,0.558141,0.827585,0.728827,0.373816,0.718531,0.360659,0.418469,0.26847,0.46226,0.50556,0.415029,0.40609,0.345247,0.716276,4090.11
2178,A,A,A,B,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,B,A,A,B,A,A,A,A,B,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,B,D,B,D,B,D,B,B,A,B,B,B,A,A,A,G,H,D,D,D,E,E,A,P,O,A,A,B,D,E,J,G,B,BI,EG,K,A,AE,E,K,CK,0.312802,0.681761,0.711159,0.412789,0.422268,0.220686,0.268988,0.27797,0.38249,0.31003,0.24541,0.241676,0.298734,0.404603,9006.2
2180,B,B,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,D,B,B,D,D,B,D,C,B,B,B,A,A,A,A,A,D,D,D,E,C,A,P,I,D,A,A,E,E,H,F,B,BI,CS,A,AV,AE,A,K,DJ,0.503312,0.555782,0.527991,0.373816,0.302678,0.336105,0.350175,0.26847,0.41471,0.44467,0.327915,0.32157,0.318646,0.304517,675.89
2186,A,B,A,B,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,D,B,B,D,D,D,B,C,B,D,B,A,A,A,B,H,C,B,C,E,C,D,T,F,C,A,A,I,D,F,L,K,BI,EL,E,U,BM,A,P,II,0.484469,0.061,0.139862,0.402922,0.281143,0.774298,0.798882,0.24123,0.5042,0.68039,0.5,0.488933,0.806381,0.293634,1176.17
2192,B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,B,A,A,A,D,B,B,D,D,D,A,C,B,D,B,A,A,A,B,A,A,D,C,E,F,D,T,I,A,A,A,D,G,H,K,J,CL,EM,C,U,Y,A,O,CW,0.000016,0.862654,0.944251,0.854731,0.525831,0.012683,0.069503,0.819,0.00008,0,0.596286,0.58356,0.000228,0.342176,934.31
2193,A,B,B,B,B,A,A,A,B,B,B,B,B,A,A,B,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,D,B,D,B,D,C,B,C,D,A,A,B,A,A,D,D,E,E,G,E,R,L,O,A,B,G,F,G,I,F,BI,BP,C,U,BM,A,N,HK,0.642763,0.681761,0.673861,0.564742,0.826714,0.660844,0.476604,0.61229,0.64873,0.74396,0.698978,0.685713,0.689974,0.296826,8919.58
2197,B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,A,B,C,B,B,B,A,A,A,B,H,C,D,D,E,A,A,P,F,A,A,C,F,F,G,F,D,BI,CL,A,AS,J,A,K,GN,0.488816,0.555782,0.65431,0.318422,0.281143,0.442105,0.622821,0.36636,0.52938,0.39068,0.4922,0.481306,0.30435,0.740079,1001.17
2198,A,B,A,B,A,A,B,A,B,B,B,A,A,A,A,A,A,A,A,A,A,A,B,A,B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,A,A,A,D,B,D,B,D,B,D,C,B,D,C,A,B,A,A,A,D,D,C,E,C,D,T,G,I,A,A,G,G,E,H,E,BI,BT,G,AH,AO,A,N,HP,0.725145,0.827585,0.944251,0.364302,0.281143,0.812746,0.887112,0.39455,0.62147,0.68039,0.902989,0.89463,0.645656,0.234624,14581.98
2203,B,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,D,B,B,D,D,B,A,C,B,D,B,D,A,A,A,A,D,D,C,E,A,C,T,I,A,A,A,I,E,F,G,G,BI,EB,A,J,Y,F,O,KW,0.914335,0.737068,0.230975,0.614134,0.635304,0.84379,0.580868,0.80058,0.93884,0.80218,0.550529,0.623714,0.820538,0.376561,390.34
2205,A,B,A,B,A,A,A,A,B,B,B,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,D,B,B,D,D,B,B,C,B,D,B,A,A,A,B,H,D,B,C,E,C,D,T,F,J,A,A,G,F,I,M,K,AB,BC,E,AH,AJ,A,Q,HV,0.281338,0.245921,0.280933,0.364302,0.397069,0.522389,0.368349,0.36083,0.34365,0.44467,0.4922,0.481306,0.743962,0.229389,5066.59
2207,B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,B,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,B,C,B,C,B,A,A,A,B,A,D,D,E,E,G,E,R,O,A,A,E,G,F,G,I,F,BI,BP,A,AN,BM,A,N,HK,0.642763,0.681761,0.673861,0.564742,0.826714,0.660844,0.476604,0.61229,0.64873,0.74396,0.698978,0.685713,0.689974,0.277142,2166.45
2213,B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,D,B,B,D,C,A,B,C,B,B,B,A,A,A,A,A,C,D,D,E,C,A,P,I,A,A,C,E,F,H,F,B,BI,CM,A,AH,AK,A,J,DK,0.497513,0.827585,0.792378,0.215482,0.310061,0.364464,0.389953,0.3128,0.46017,0.47225,0.453334,0.443374,0.321548,0.238955,1365.13
2215,A,B,B,B,B,A,A,A,B,B,B,B,B,A,A,B,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,A,B,D,B,B,C,B,B,D,A,A,B,A,A,D,B,D,D,A,A,P,L,O,A,B,E,E,F,E,B,BI,EB,C,AS,Q,A,J,GL,0.630691,0.620805,0.462347,0.782772,0.752295,0.507409,0.40413,0.55421,0.66201,0.60401,0.370419,0.362771,0.348267,0.708475,6780.86
2216,A,B,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,B,D,D,B,B,C,B,D,B,A,A,A,A,A,D,D,C,E,E,D,T,N,C,A,A,E,E,J,L,K,BI,CQ,A,AH,AJ,A,P,DJ,0.270907,0.785784,0.592681,0.354893,0.397069,0.376256,0.338477,0.40028,0.33237,0.31961,0.348867,0.341872,0.627148,0.25471,2828.65
2218,B,A,A,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,B,A,D,B,B,D,D,B,B,C,B,D,B,A,A,A,A,A,D,B,C,E,C,D,T,I,A,A,A,H,E,G,K,K,BI,CO,C,J,Y,E,Q,GE,0.480125,0.245921,0.215772,0.50382,0.577339,0.632096,0.485968,0.55421,0.53565,0.47225,0.480509,0.481306,0.756454,0.384373,725.23
2220,A,B,A,A,B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,B,B,D,B,B,C,B,B,B,A,A,A,A,A,D,D,D,E,C,A,P,G,D,A,D,E,F,G,G,D,BI,EG,A,J,AN,A,J,GI,0.348719,0.488789,0.777587,0.18295,0.281143,0.421908,0.631706,0.34987,0.40657,0.40666,0.468839,0.458493,0.287682,0.383345,1844.2
2229,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,C,C,A,B,D,B,A,A,A,B,H,D,C,C,D,A,C,T,F,A,C,A,K,F,F,H,G,BI,DW,A,AS,AX,A,O,LX,0.8761,0.620805,0.280933,0.493605,0.281143,0.827822,0.524932,0.67263,0.91183,0.82249,0.837272,0.826178,0.828258,0.716467,1688.24
2232,A,B,B,B,B,A,A,A,B,B,B,B,B,A,A,B,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,B,A,D,B,D,B,D,B,B,C,B,B,D,A,A,B,A,A,C,B,D,E,A,A,P,L,Q,A,B,E,F,G,D,B,AB,DW,C,AE,Q,A,I,GK,0.677861,0.358319,0.634224,0.74604,0.413817,0.431689,0.410922,0.49462,0.521,0.61459,0.453334,0.443374,0.282249,0.190637,3003.66
2233,A,B,A,A,B,A,A,A,B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,B,A,D,B,B,D,D,B,B,C,B,B,B,A,A,A,B,A,D,B,D,E,C,A,P,I,G,A,B,G,F,H,F,B,BI,EG,A,G,BC,A,J,HJ,0.434106,0.299102,0.187583,0.815505,0.551723,0.334009,0.324696,0.3128,0.39648,0.38016,0.341813,0.352251,0.26115,0.208366,3655.78
